┌────────────┬──────────┬──────────┬───────────────────────┬──────────────────────┬──────────┬──────────┬──────────────────────┬─────────────────────┐
│    date    │ min_prcp │ max_prcp │       avg_prcp        │       sum_prcp       │ min_snow │ max_snow │       avg_snow       │      sum_snow       │
│    date    │  double  │  double  │        double         │        double        │  double  │  double  │        double        │       double        │
├────────────┼──────────┼──────────┼───────────────────────┼──────────────────────┼──────────┼──────────┼──────────────────────┼─────────────────────┤
│ 2017-03-04 │      0.0 │     0.12 │   0.03142857142857143 │                 0.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-05 │      0.0 │      0.1 │  0.017142857142857144 │  0.12000000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-06 │      0.0 │      0.1 │  0.017142857142857144 │  0.12000000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-07 │      0.0 │     0.31 │   0.06142857142857143 │                 0.43 │      0.0 │      2.1 │                  0.3 │                 2.1 │
│ 2017-03-08 │      0.0 │     0.31 │   0.06142857142857143 │                 0.43 │      0.0 │      2.1 │                  0.3 │                 2.1 │
│ 2017-03-09 │      0.0 │     0.31 │   0.06142857142857143 │                 0.43 │      0.0 │      2.1 │                  0.3 │                 2.1 │
│ 2017-03-10 │      0.0 │     0.31 │   0.06142857142857143 │                 0.43 │      0.0 │      2.1 │                  0.3 │                 2.1 │
│ 2017-03-11 │      0.0 │     1.97 │   0.32857142857142857 │                  2.3 │      0.0 │      7.6 │   1.3857142857142857 │                 9.7 │
│ 2017-03-12 │      0.0 │     1.97 │    0.3257142857142857 │                 2.28 │      0.0 │      7.6 │   1.3857142857142857 │                 9.7 │
│ 2017-03-13 │      0.0 │     1.97 │    0.3257142857142857 │                 2.28 │      0.0 │      7.6 │   1.3857142857142857 │                 9.7 │
│ 2017-03-14 │      0.0 │     1.97 │    0.2814285714285714 │                 1.97 │      0.0 │      7.6 │   1.0857142857142856 │                 7.6 │
│ 2017-03-15 │      0.0 │     1.97 │    0.2928571428571428 │                 2.05 │      0.0 │      7.6 │   1.0857142857142856 │                 7.6 │
│ 2017-03-16 │      0.0 │     1.97 │    0.2928571428571428 │                 2.05 │      0.0 │      7.6 │   1.0857142857142856 │                 7.6 │
│ 2017-03-17 │      0.0 │     1.97 │    0.2928571428571428 │                 2.05 │      0.0 │      7.6 │   1.0857142857142856 │                 7.6 │
│ 2017-03-18 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-19 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-20 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-21 │      0.0 │     0.08 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-22 │      0.0 │     0.01 │ 0.0014285714285714286 │                 0.01 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-23 │      0.0 │     0.14 │  0.021428571428571432 │  0.15000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-24 │      0.0 │     0.26 │   0.05857142857142857 │  0.41000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-25 │      0.0 │     0.72 │   0.16142857142857142 │                 1.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-26 │      0.0 │     0.72 │   0.16142857142857142 │                 1.13 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-27 │      0.0 │     0.72 │   0.16285714285714284 │                 1.14 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-28 │      0.0 │     1.51 │   0.37857142857142856 │                 2.65 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-29 │      0.0 │     1.51 │   0.37714285714285717 │                 2.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-30 │      0.0 │     1.51 │   0.35714285714285715 │                  2.5 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-03-31 │      0.0 │     1.51 │    0.3242857142857143 │                 2.27 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-01 │      0.0 │     1.51 │                  0.39 │                 2.73 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-02 │      0.0 │     1.51 │                  0.39 │                 2.73 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-03 │      0.0 │     1.51 │    0.4928571428571428 │   3.4499999999999997 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-04 │      0.0 │     1.18 │   0.27714285714285714 │                 1.94 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-05 │      0.0 │     1.18 │   0.27714285714285714 │                 1.94 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-06 │      0.0 │     1.18 │   0.27714285714285714 │                 1.94 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-07 │      0.0 │     1.18 │   0.27285714285714285 │                 1.91 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-08 │      0.0 │     0.73 │   0.10428571428571429 │                 0.73 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-09 │      0.0 │     0.73 │   0.10714285714285714 │                 0.75 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-10 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-11 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-12 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-13 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-14 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-15 │      0.0 │     0.02 │  0.002857142857142857 │                 0.02 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-16 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-17 │      0.0 │     0.17 │   0.02428571428571429 │                 0.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-18 │      0.0 │     0.29 │   0.06571428571428571 │  0.45999999999999996 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-19 │      0.0 │     0.29 │   0.08142857142857142 │                 0.57 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-20 │      0.0 │     0.29 │   0.08142857142857142 │                 0.57 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-21 │      0.0 │     0.29 │   0.08142857142857142 │                 0.57 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-22 │      0.0 │     0.91 │   0.21142857142857144 │                 1.48 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-23 │      0.0 │     0.91 │                  0.26 │                 1.82 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-24 │      0.0 │     0.91 │   0.23571428571428574 │   1.6500000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-25 │      0.0 │     0.91 │    0.1942857142857143 │                 1.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-26 │      0.0 │     0.91 │   0.18714285714285714 │                 1.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-27 │      0.0 │     0.91 │   0.18714285714285714 │                 1.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-28 │      0.0 │     0.91 │   0.18714285714285714 │                 1.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-29 │      0.0 │     0.34 │   0.05714285714285715 │                  0.4 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-04-30 │      0.0 │     0.06 │  0.008571428571428572 │                 0.06 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-01 │      0.0 │     0.06 │  0.008571428571428572 │                 0.06 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-02 │      0.0 │     3.02 │                  0.44 │                 3.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-03 │      0.0 │     3.02 │    0.4571428571428572 │                  3.2 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-04 │      0.0 │     3.02 │    0.4585714285714286 │                 3.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-05 │      0.0 │     3.02 │    0.4585714285714286 │                 3.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-06 │      0.0 │     3.02 │    0.4585714285714286 │                 3.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-07 │      0.0 │     3.02 │    0.4585714285714286 │                 3.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-08 │      0.0 │     3.02 │    0.4585714285714286 │                 3.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-09 │      0.0 │     0.18 │  0.027142857142857142 │                 0.19 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-10 │      0.0 │     1.61 │   0.23142857142857146 │                 1.62 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-11 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-12 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-13 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-14 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-15 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-16 │      0.0 │     1.61 │   0.23285714285714287 │   1.6300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-17 │      0.0 │     0.02 │  0.004285714285714286 │                 0.03 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-18 │      0.0 │     0.01 │ 0.0014285714285714286 │                 0.01 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-19 │      0.0 │     0.59 │   0.08571428571428572 │                  0.6 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-20 │      0.0 │     0.59 │   0.08571428571428572 │                  0.6 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-21 │      0.0 │     0.59 │   0.09142857142857143 │                 0.64 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-22 │      0.0 │     0.59 │    0.1742857142857143 │                 1.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-23 │      0.0 │     0.59 │   0.18857142857142858 │                 1.32 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-24 │      0.0 │     0.59 │   0.18714285714285714 │                 1.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-25 │      0.0 │     0.59 │   0.18714285714285714 │                 1.31 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-26 │      0.0 │     0.58 │   0.12142857142857143 │                 0.85 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-27 │      0.0 │     0.58 │   0.12999999999999998 │   0.9099999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-28 │      0.0 │     0.58 │   0.12857142857142856 │   0.8999999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-29 │      0.0 │     0.13 │   0.04571428571428572 │  0.32000000000000006 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-30 │      0.0 │     0.13 │  0.032857142857142856 │                 0.23 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-05-31 │      0.0 │     0.13 │   0.03428571428571429 │  0.24000000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-01 │      0.0 │     0.13 │  0.047142857142857146 │                 0.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-02 │      0.0 │     0.09 │  0.031428571428571424 │  0.21999999999999997 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-03 │      0.0 │     0.09 │   0.03142857142857143 │                 0.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-04 │      0.0 │     0.09 │  0.027142857142857142 │                 0.19 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-05 │      0.0 │     0.09 │  0.027142857142857142 │                 0.19 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-06 │      0.0 │     0.09 │  0.025714285714285714 │                 0.18 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-07 │      0.0 │     0.09 │  0.024285714285714282 │  0.16999999999999998 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-08 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-09 │      0.0 │     0.06 │  0.008571428571428572 │                 0.06 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-10 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-11 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-12 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-13 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-14 │      0.0 │     1.39 │                  0.24 │                 1.68 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-15 │      0.0 │     1.39 │                  0.24 │                 1.68 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-16 │      0.0 │     1.39 │    0.4328571428571429 │   3.0300000000000002 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-17 │      0.0 │     1.39 │   0.43714285714285717 │                 3.06 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-18 │      0.0 │     1.39 │   0.39571428571428574 │                 2.77 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-19 │      0.0 │     1.39 │   0.39571428571428574 │                 2.77 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-20 │      0.0 │     1.39 │    0.4014285714285714 │                 2.81 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-21 │      0.0 │     1.35 │    0.3871428571428571 │                 2.71 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-22 │      0.0 │     1.35 │    0.3871428571428571 │                 2.71 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-23 │      0.0 │     1.29 │    0.1942857142857143 │                 1.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-24 │      0.0 │     1.29 │   0.21571428571428572 │                 1.51 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-25 │      0.0 │     1.29 │   0.21571428571428572 │                 1.51 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-26 │      0.0 │     1.29 │   0.21571428571428572 │                 1.51 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-27 │      0.0 │     1.29 │                  0.21 │                 1.47 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-28 │      0.0 │     0.23 │   0.05857142857142857 │  0.41000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-29 │      0.0 │     0.23 │   0.05857142857142857 │  0.41000000000000003 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-06-30 │      0.0 │     0.45 │   0.12285714285714287 │   0.8600000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-01 │      0.0 │     0.45 │   0.09714285714285716 │                 0.68 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-02 │      0.0 │     0.45 │   0.09714285714285716 │                 0.68 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-03 │      0.0 │     0.45 │   0.09714285714285716 │                 0.68 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-04 │      0.0 │     1.78 │    0.3514285714285714 │                 2.46 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-05 │      0.0 │     1.78 │   0.31857142857142856 │                 2.23 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-06 │      0.0 │     1.78 │   0.31857142857142856 │                 2.23 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-07 │      0.0 │     1.78 │    0.2542857142857143 │                 1.78 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-08 │      0.0 │     1.78 │    0.2542857142857143 │                 1.78 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-09 │      0.0 │     1.78 │    0.2542857142857143 │                 1.78 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-10 │      0.0 │     1.78 │    0.2542857142857143 │                 1.78 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-11 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-12 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-13 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-14 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-15 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-16 │      0.0 │     0.35 │  0.049999999999999996 │                 0.35 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-17 │      0.0 │     0.35 │   0.05142857142857143 │                 0.36 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-18 │      0.0 │     0.01 │ 0.0014285714285714286 │                 0.01 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-19 │      0.0 │     0.57 │   0.08285714285714285 │                 0.58 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-20 │      0.0 │     0.57 │   0.09142857142857141 │   0.6399999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-21 │      0.0 │     0.74 │   0.19714285714285712 │                 1.38 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-22 │      0.0 │     0.74 │   0.19714285714285712 │                 1.38 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-23 │      0.0 │     0.74 │   0.19714285714285712 │                 1.38 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-24 │      0.0 │     0.74 │    0.1957142857142857 │   1.3699999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-25 │      0.0 │     0.74 │    0.1957142857142857 │   1.3699999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-26 │      0.0 │     0.74 │    0.1142857142857143 │                  0.8 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-27 │      0.0 │     0.74 │   0.10571428571428572 │                 0.74 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-28 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-29 │      0.0 │      0.0 │                   0.0 │                  0.0 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-30 │      0.0 │     0.09 │  0.012857142857142857 │                 0.09 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-07-31 │      0.0 │     0.09 │  0.012857142857142857 │                 0.09 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-01 │      0.0 │     0.15 │   0.03428571428571429 │                 0.24 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-02 │      0.0 │      0.3 │   0.07714285714285715 │                 0.54 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-03 │      0.0 │      0.3 │   0.07714285714285715 │                 0.54 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-04 │      0.0 │     0.76 │   0.18571428571428572 │                  1.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-05 │      0.0 │     0.76 │   0.18571428571428572 │                  1.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-06 │      0.0 │     0.76 │   0.17285714285714285 │                 1.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-07 │      0.0 │     0.76 │   0.17285714285714285 │                 1.21 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-08 │      0.0 │     0.76 │   0.15142857142857144 │                 1.06 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-09 │      0.0 │     0.76 │   0.12428571428571429 │                 0.87 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-10 │      0.0 │     0.76 │   0.12428571428571429 │                 0.87 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-11 │      0.0 │     0.11 │  0.015714285714285715 │                 0.11 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-12 │      0.0 │     0.45 │                  0.08 │                 0.56 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-13 │      0.0 │     0.45 │                  0.08 │                 0.56 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-14 │      0.0 │     0.45 │                  0.08 │                 0.56 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-15 │      0.0 │     0.88 │    0.2057142857142857 │                 1.44 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-16 │      0.0 │     0.88 │                  0.19 │                 1.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-17 │      0.0 │     0.88 │                  0.19 │                 1.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-18 │      0.0 │     0.88 │                  0.19 │                 1.33 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-19 │      0.0 │     0.88 │   0.16857142857142857 │                 1.18 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-20 │      0.0 │     0.88 │   0.16857142857142857 │                 1.18 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-21 │      0.0 │     0.88 │   0.16857142857142857 │                 1.18 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-22 │      0.0 │      0.3 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-23 │      0.0 │      0.3 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-24 │      0.0 │      0.3 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-25 │      0.0 │      0.3 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-26 │      0.0 │     0.29 │  0.041428571428571426 │                 0.29 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-27 │      0.0 │     0.29 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-28 │      0.0 │     0.29 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-29 │      0.0 │     0.29 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-30 │      0.0 │     0.53 │   0.11857142857142858 │   0.8300000000000001 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-08-31 │      0.0 │     0.74 │   0.22428571428571428 │                 1.57 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-01 │      0.0 │     0.74 │   0.22428571428571428 │                 1.57 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-02 │      0.0 │     0.74 │   0.18285714285714286 │                 1.28 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-03 │      0.0 │     0.74 │    0.2414285714285714 │                 1.69 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-04 │      0.0 │     0.74 │   0.24285714285714285 │                  1.7 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-05 │      0.0 │     0.74 │   0.24285714285714285 │                  1.7 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-06 │      0.0 │     0.74 │   0.16714285714285712 │                 1.17 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-07 │      0.0 │     0.42 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-08 │      0.0 │     0.42 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-09 │      0.0 │     0.42 │   0.06142857142857143 │                 0.43 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-10 │      0.0 │     0.06 │  0.009999999999999998 │  0.06999999999999999 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-11 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-12 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-13 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-14 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-15 │      0.0 │     0.06 │  0.011428571428571429 │                 0.08 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-16 │      0.0 │     0.22 │   0.04285714285714286 │                  0.3 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-17 │      0.0 │     0.22 │   0.03428571428571429 │                 0.24 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-18 │      0.0 │     0.22 │   0.03142857142857143 │                 0.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-19 │      0.0 │     0.22 │   0.03142857142857143 │                 0.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
│ 2017-09-20 │      0.0 │     0.22 │   0.03142857142857143 │                 0.22 │      0.0 │      0.0 │                  0.0 │                 0.0 │
